"code","id","account_type","reconcile","name","chart_template_id/id"
"453000","hr_453000","expense",0,"Troškovi dugoročnog rezerviranja za obnovu prirodnog bogatstva (čl. 11. st. 2. ZoPD-a)","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"454000","hr_454000","expense",0,"Troškovi dugoročnog rezerviranja za rizike u jamstvenom (garancijskom) roku (čl. 11. st. 2. ZoPD-a)","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"455000","hr_455000","expense",0,"Troškovi dugoročnog rezerviranja za restrukturiranje poduzeća (MRS 37, t. 72. i HSFI t. 16.22)","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"456000","hr_456000","expense",0,"Troškovi rezerviranja po štetnim ugovorima (HSFI 16.21.)","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"457000","hr_457000","expense",0,"Troškovi ostalih dugoročnih rezerviranja i troškovi rizika","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"460000","hr_460000","expense",0,"Dnevnice za službena putovanja i putni troškovi","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"461000","hr_461000","expense",0,"Nadoknade troškova, dodatci i stipendije","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"462000","hr_462000","expense",0,"Otpremnine, darovi, nagrade za radne rezultate, potpore, premije osiguranja i jubilarne nagrade","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"463000","hr_463000","expense",0,"50% troškova reprezentacije u darovima (robi i proizvodima ) s PDV-om","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"463100","hr_463100","expense",0,"50% troškova vlastitih usluga za reprezentaciju s PDV-om","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"463200","hr_463200","expense",0,"50% troškova reprezentacije od uporabe vlastitih brodova, automobila, nekretnina i sl. s PDV-om","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"463300","hr_463300","expense",0,"50% od svih neto-troškova reprezentacije (vlastitih) s PDV-om","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"463500","hr_463500","expense",0,"Troškovi promidžbe (u katalozima, letcima, nagradne igre)","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"463600","hr_463600","expense",0,"Uzorci proizvoda dani kupcima radi procjene i nabave (čl. 11. st. 2. Pravilnika o PDV)","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"463700","hr_463700","expense",0,"Troškovi promidžbe u dobrima (do 160,00 kn → ""nije za prodaju"" predmeti sa znakom tvrtke kao npr. čaše, pepeljare, olovke, stolnjaci, podmetači, privjesci, prospekti, katalozi, vrećice i sl.) - čl. 11. st. 4. Pravilnika o PDV-u","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"463800","hr_463800","expense",0,"Darovi male vrijednosti (do 160,00 kn bez PDV-a - čl. 7. st. 4. ZoPDV i čl. 11. st. 3. Pravilnika o PDV) - tromjesečno","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"464000","hr_464000","expense",0,"Premije osiguranja","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"465000","hr_465000","expense",0,"Bankovne usluge i troškovi platnog prometa","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"466000","hr_466000","expense",0,"Članarine komori (HGK ili HOK) i dopr. za javne ovlasti","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"466100","hr_466100","expense",0,"Članarine udrugama i strukovnim komorama","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"466200","hr_466200","expense",0,"Nadoknada za općekorisnu funkciju šuma","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"466300","hr_466300","expense",0,"Članarina turističkoj zajednici","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"466400","hr_466400","expense",0,"Nadoknada za korištenje mineralnih sirovina","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"466500","hr_466500","expense",0,"Pričuva za održavanje zgrade (Zakon o vlasništvu… - Nar. nov., br. 91/96. do 81/15.)","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"466600","hr_466600","expense",0,"Dozvole za korištenje autocesta, atesta, certifikata i sl.","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"466700","hr_466700","expense",0,"Naknade za koncesije i sl. prava","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"466800","hr_466800","expense",0,"Spomenička renta","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"466900","hr_466900","expense",0,"Ostala davanja","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"467000","hr_467000","expense",0,"Porez (imovinski) na cestovna vozila, plovila i zrakoplove","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"467100","hr_467100","expense",0,"Naknade Fondu za zaštitu okoliša i energetsku učinkovitost za ambalažu (prema materijalu, po jed. proizv., povratna ambalaža)","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"467200","hr_467200","expense",0,"Porez na kuće za odmor","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"467300","hr_467300","expense",0,"Trošak poreza koji je ugovorno preuzet pri prodaji (npr. 3% p.p.n.)","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"467400","hr_467400","expense",0,"Trošak PDV-a koji se ne može priznati","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"467500","hr_467500","expense",0,"Porez po odbitku","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"467600","hr_467600","expense",0,"Troškovi naknadno utvrđenih poreza (npr. PDV, posebni i dr. porezi, porezi po usklađenju, osim poreza na dobitak)","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"467700","hr_467700","expense",0,"Ostali porezi i pristojbe","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"468000","hr_468000","expense",0,"Troškovi prava korištenja (osim najmova) i troškovi članova uprave","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"469000","hr_469000","expense",0,"Opće obrazovanje","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"469010","hr_469010","expense",0,"Posebno obrazovanje","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"469100","hr_469100","expense",0,"Troškovi za priručnike, časopise i stručnu literaturu","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"469200","hr_469200","expense",0,"Troškovi službenih glasila","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"469300","hr_469300","expense",0,"Sudski troškovi i pristojbe (biljezi i sl.)","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"469400","hr_469400","expense",0,"Troškovi zdravstvenog nadzora i kontrola proizvoda, robe, usluge i sl.","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"469500","hr_469500","expense",0,"Troškovi obveznih liječničkih pregleda","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"469600","hr_469600","expense",0,"Troškovi sistematskih kontrolnih liječničkih pregleda zaposlenika","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"469700","hr_469700","expense",0,"Troškovi osnivanja (bilježnik, sud, oglasi, odvjetnik)","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"469800","hr_469800","expense",0,"Troškovi ZAMP-a, opomena i dr.","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"469900","hr_469900","expense",0,"Ostali nespomenuti nematerijalni troškovi (ulaznice za sajmove i dr.)","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"470000","hr_470000","expense",0,"Kamate s poduzetnicima unutar grupe","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"471000","hr_471000","expense",0,"Tečajne razlike i drugi rashodi s poduzetnicima unutar grupe","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"472000","hr_472000","expense",0,"Ostali troškovi s poduzetnicima unutar grupe","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"473000","hr_473000","expense",0,"Kamate iz odnosa s nepovezanim poduzetnicima","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"474000","hr_474000","expense",0,"Zatezne kamate iz trgovačkih ugovora","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"474100","hr_474100","expense",0,"Zatezne kamate na poreze, doprinose i dr. davanja","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"474200","hr_474200","expense",0,"Zatezne kamate između povezanih osoba (por. neprizn.)","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"474300","hr_474300","expense",0,"Zatezne kamate po sudskim presudama","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"474400","hr_474400","expense",0,"Ostale zatezne kamate","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"475000","hr_475000","expense",0,"Tečajne razlike iz odnosa s nepovezanim poduzetnicima","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"476000","hr_476000","expense",0,"Gubitci iz ulaganja u dionice, udjele, obveznice i dr. vrijednosne papire (koji su prodani ispod troška nabave - čl. 10. ZoPD)","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"477000","hr_477000","expense",0,"Troškovi diskonta i nagodbi","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"478000","hr_478000","expense",0,"Nerealizirani gubitci (rashodi) od financ. imovine","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"478200","hr_478200","expense",0,"Vrijednosna usklađenja financijske imovine","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"479000","hr_479000","expense",0,"Ostali financijski troškovi","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"480000","hr_480000","expense",0,"Trošak naknadnih popusta, sniženja, reklamacija i troškovi uzoraka","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"481100","hr_481100","expense",0,"Porezno priznat otpis","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"481110","hr_481110","expense",0,"Porezno nepriznat otpis","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"481200","hr_481200","expense",0,"Troškovi ostalih otpisa","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"481300","hr_481300","expense",0,"Troškovi otpisa dugova fizičkim osobama prema Zakonu o otpisu dugova fizičkim osobama (Nar. nov., br. 62/18.)","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"482000","hr_482000","expense",0,"Rashodi - otpisi nematerijalne i materijalne imovine","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"483000","hr_483000","expense",0,"Manjkovi i provalne krađe na zalihama i drugim sredstvima","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"484000","hr_484000","expense",0,"Kazne, penali, nadoknade šteta i troškovi iz ugovora","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"485000","hr_485000","expense",0,"Naknadno utvrđeni troškovi poslovanja","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"486000","hr_486000","expense",0,"Darovanje do 2% od ukupnog prihoda","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"487000","hr_487000","expense",0,"Darovanja iznad 2% od UP i dr. darovanja","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"488000","hr_488000","expense",0,"Troškovi iz drugih aktivnosti (izvan osnovne djelatnosti)","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"489000","hr_489000","expense",0,"Rashodi utvrđeni u postupku nadzora (čl. 7. st. 1. t. 11. ZoPD-a) kao: - skrivene isplate dobitka - izuzimanje dioničara članova društva i fizičkih osoba (obrtnika) i s njima povez. osobama","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"489100","hr_489100","expense",0,"Troškovi koji nisu izravno u svezi s ostvarivanjem dobitka (čl. 7. st. 1. t. 13. ZoPD-a - red. br. 24 PD, npr. amortiz. imov. koja ne služi obavljanju djelatnosti, dodjela vlastitih dionica - udjela i dr.) - porezno nepriznati","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"489200","hr_489200","expense",0,"Troškovi povlastica i dr. oblici imovinskih koristi (čl. 7. st.1. t.9. ZoPD-a) - porezno nepriznati","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"489900","hr_489900","expense",0,"Ostali nespomenuti poslovni rashodi","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"490000","hr_490000","expense",0,"Raspored troškova za obračun proizvoda i usluga (prema HSFI 10 i MRS-u 2 i MRS-u 11) - uskladištivi troškovi (na račune 60, 62 i 63)","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"491000","hr_491000","expense",0,"Raspored troškova za pokriće upravnih, administrativnih, prodajnih i drugih troškova (na račune 70 i 71)","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"500000","hr_500000","expense",0,"Materijal u troškovima uprave i administracije","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"501000","hr_501000","expense",0,"Plaće u troškovima uprave i prodaje","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"502000","hr_502000","depreciation",0,"Amortizacija u troškovima uprave i administracije","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"505000","hr_505000","expense",0,"Drugi troškovi uprave i prodaje (Razrada npr. dnevnica, osiguranje, bankovni tro�kovi, reprezentacija itd.)","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"510000","hr_510000","expense",0,"Materijal u troškovima prodaje","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"511000","hr_511000","expense",0,"Plaće u troškovima prodaje","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"512000","hr_512000","depreciation",0,"Amortizacija u troškovima prodaje","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"513000","hr_513000","expense",0,"Zakupnine u troškovima prodaje","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"515000","hr_515000","expense",0,"Drugi troškovi prodaje (razrada npr. otpreme pošiljaka, fakturiranje, propaganda, naplata ambalaža, omotni papir, troškovi izvoza, troškovi posredništva itd.)","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"590000","hr_590000","expense",0,"Raspored troškova na zalihe proizvodnje i usluga","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"591000","hr_591000","expense",0,"Raspored troškova u rashode na teret prihoda","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"600000","hr_600000","asset_current",0,"Proizvodnja u tijeku (razrada po serijama, nositeljima troškova, mjestima, pogonima, gradilištima, objektima, radnim nalozima i sl.)","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"601000","hr_601000","asset_current",0,"Vrijednost usluga (u tijeku ili nedovršenih na datum bilance - MRS 2, t. 16.)","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"602000","hr_602000","asset_current",0,"Vanjska proizvodnja (kooperacija i dr.)","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"605000","hr_605000","asset_current",0,"Proizvodnja u slobodnoj zoni","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"606000","hr_606000","asset_current",0,"Proizvodnja u doradi i manipulaciji","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"607000","hr_607000","asset_current",0,"Obustavljena proizvodnja","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"608000","hr_608000","asset_current",0,"Proizvodnja u tijeku iz ortačkog ugovora","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"609000","hr_609000","asset_current",0,"Vrijednosno usklađivanje proizvodnje - usluga","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"610000","hr_610000","asset_current",0,"Zalihe poluproizvoda (analitika prema osnovnim skupinama ili po stupnju dovršenosti)","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"611000","hr_611000","asset_current",0,"Nedovršeni proizvodi i poluproizvodi (analitika po vrstama proizvoda)","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"619000","hr_619000","asset_current",0,"Vrijednosno usklađivanje nedovršenih proizvoda i poluproizvoda","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"620000","hr_620000","asset_current",0,"Zalihe biološke proizvodnje u toku","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"621000","hr_621000","asset_current",0,"Zaliha biološke imovine za prodaju","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"629000","hr_629000","asset_current",0,"Vrijednosno usklađivanje biološke imovine","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"630000","hr_630000","asset_current",0,"Gotovi proizvodi na skladištu (razrada za svako skladište a unutar toga po skupinama, tipovima, vrstama i sl. te poljoprivredni gotovi proizvodi)","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"631000","hr_631000","asset_current",0,"Gotovi proizvodi u javnom skladištu, silosu i dr.","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"632000","hr_632000","asset_current",0,"Gotovi proizvodi dani u komisijsku prodaju","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"633000","hr_633000","asset_current",0,"Gotovi proizvodi dani u konsignacijsku prodaju","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"634000","hr_634000","asset_current",0,"Gotovi proizvodi u doradi, obradi i manipulaciji","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"635000","hr_635000","asset_current",0,"Gotovi proizvodi u slobodnoj zoni","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"636000","hr_636000","asset_current",0,"Zalihe nekurentnih proizvoda i otpadaka","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"637000","hr_637000","asset_current",0,"Gotovi proizvodi u izložbenim prostorima","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"638000","hr_638000","asset_current",0,"Gotovi proizvodi iz ortaštava","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"639000","hr_639000","asset_current",0,"Vrijednosno usklađivanje zaliha gotovih proizvoda","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"640000","hr_640000","asset_current",0,"Gotovi proizvodi u prodaji u vlastitim prodavaonicama (analitika po prodavaonicama)","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"641000","hr_641000","asset_current",0,"Uračunani PDV u vrijednosti proizvoda","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"648000","hr_648000","asset_current",0,"Uračunana marža u prodajnoj cijeni gotovih proizvoda","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"649000","hr_649000","asset_current",0,"Vrijednosno usklađivanje gotovih proizvoda u prodavaonicama","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"650000","hr_650000","asset_current",0,"Kupovna cijena robe od dobavljača","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"651000","hr_651000","asset_current",0,"Troškovi transporta","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"651100","hr_651100","asset_current",0,"Troškovi ukrcaja i iskrcaja (fakturirani)","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"651200","hr_651200","asset_current",0,"Transportno osiguranje","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"651300","hr_651300","asset_current",0,"Troškovi posebnog pakiranja - ambalaže","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"651400","hr_651400","asset_current",0,"Troškovi vlastitog transporta (ne više od tarife javnog prijevoza) dovođenja robe na prodajnu lokaciju","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"651500","hr_651500","asset_current",0,"Troškovi oblikovanja za posebne kupce","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"651600","hr_651600","asset_current",0,"Troškovi čuvanja i rukovanja (u fazi nabave)","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"651700","hr_651700","asset_current",0,"Špediterski i bankarski troškovi","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"651800","hr_651800","asset_current",0,"Nadoknada uvozniku za uslugu uvoza","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"651900","hr_651900","asset_current",0,"Ostali troškovi kupnje (pregledi, atesti i dr. troškovi u svezi s dovođenjem robe na zalihu - HSFI 10 i MRS 2)","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"652000","hr_652000","asset_current",0,"Carina i druge uvozne pristojbe za robu","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"653000","hr_653000","asset_current",0,"Posebni porezi i trošarine (analitika)","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"659000","hr_659000","asset_current",0,"Obračun nabave - trošak kupnje","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"660000","hr_660000","asset_current",0,"Roba u skladištu","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"661000","hr_661000","asset_current",0,"Roba u tuđem skladištu i izlozima","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"662000","hr_662000","asset_current",0,"Roba dana u komisijsku ili konsignacijsku prodaju","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"663000","hr_663000","asset_current",0,"Roba u prodavaonicama","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"664000","hr_664000","asset_current",0,"Uračunani porezi u robi","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"665000","hr_665000","asset_current",0,"Roba u poreznom skladištu","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"665100","hr_665100","asset_current",0,"Roba u slobodnoj zoni","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"666000","hr_666000","asset_current",0,"Roba u doradi, obradi i manipulaciji","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"667000","hr_667000","asset_current",0,"Roba na putu","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"668000","hr_668000","asset_current",0,"Uračunana razlika u cijeni robe","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"669000","hr_669000","asset_current",0,"Vrijednosno usklađivanje zaliha robe","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"670000","hr_670000","asset_current",0,"Dani predujmovi za nabavu robe","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"671000","hr_671000","asset_current",0,"Dani predujmovi uvozniku za nabavu robe","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"672000","hr_672000","asset_current",0,"Dani predujmovi za robu povezanom društvu","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"673000","hr_673000","asset_current",0,"Dani predujmovi za nabavu bioloških proizvoda","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"679000","hr_679000","asset_current",0,"Vrijednosno usklađenje danih predujmova za robu","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"680000","hr_680000","asset_current",0,"Nabavna vrijednost nekretnina za preprodaju (s porezom na promet)","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"681000","hr_681000","asset_current",0,"Troškovi dodatnog uređenja - dorade","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"682000","hr_682000","asset_current",0,"Umjetnine u prodaji","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"683000","hr_683000","asset_current",0,"Nekretnine za prodaju (uređene)","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"684000","hr_684000","asset_current",0,"Oldtimeri za trgovanje","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"685000","hr_685000","asset_current",0,"Uračunani PDV u umjetninama i oldtimerima","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"687000","hr_687000","asset_current",0,"Predujmovi za kupnju nekretnina i sl. radi daljnje prodaje","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"688000","hr_688000","asset_current",0,"Uračunana razlika u cijeni nekretnina i umjetnina za daljnju prodaju","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"689000","hr_689000","asset_current",0,"Vrijednosno usklađivanje nekretnina i umjetnina i sl u prometu i predujmova","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"690000","hr_690000","asset_non_current",0,"Nematerijalna imovina namijenjena prodaji","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"691000","hr_691000","asset_non_current",0,"Materijalna imovina namijenjena za prodaju","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"699000","hr_699000","asset_non_current",0,"Vrijednosno usklađenje dugotrajne imovine namijenjena prodaji","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"701000","hr_701000","expense",0,"Troškovi realiziranih usluga (490 i 601)","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"702000","hr_702000","expense",0,"Troškovi neiskorištenog kapaciteta (HSFI t. 10.18. i MRS 2 t. 13)","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"703000","hr_703000","expense",0,"Troškovi zaliha materijala i otpadaka (31, 32, 35 i 36)","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"704000","hr_704000","expense_direct_cost",0,"Dopušteni manjkovi - tehnološki kalo, rastep, kvar i lom i škart u proizvodnji (sa skupina 60, 62, 63 i 64) - porezno priznati","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"704100","hr_704100","expense_direct_cost",0,"Prekomjerni manjkovi - tehnološki kalo, rastep, kvar, lom i škart u proizvodnji (60, 62, 63 i 64 - HSFI t. 10.21. i MRS 2, t. 14.) a porezno dopušteni po očevidu i sl. - porezno priznati","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"704200","hr_704200","expense_direct_cost",0,"Prekomjerni manjkovi proizvoda s PDV-om (HSFI t. 10.2. i MRS 2, t. 16.) - porezno nepriznati","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"704300","hr_704300","expense_direct_cost",0,"Razlika višeg troška proizvodnje od neto-vrijednosti koja se može realizirati (HSFI t. 10.35. i MRS 2, t. 28. do 33.)","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"704400","hr_704400","expense_direct_cost",0,"Troškovi isporučenih proizvoda u jamstvenom roku (zamjena)","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"705000","hr_705000","expense",0,"Greškom neiskazani rashodi proteklih razdoblja","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
